#{"t_start": 1747234266.78602, "env_id": "None"}
r,l,t
13.0,13,5.130617
28.0,28,5.173627
22.0,22,5.195043
20.0,20,5.21131
41.0,41,5.244213
21.0,21,5.268498
44.0,44,5.322212
30.0,30,5.362927
27.0,27,5.385097
25.0,25,5.398762
13.0,13,5.419486
14.0,14,5.437839
40.0,40,5.475528
49.0,49,5.516027
18.0,18,5.533245
25.0,25,5.546001
72.0,72,5.591757
12.0,12,5.611449
24.0,24,5.643119
37.0,37,5.676449
43.0,43,5.706447
12.0,12,5.72842
18.0,18,5.737938
36.0,36,5.763937
18.0,18,5.787976
24.0,24,5.818883
28.0,28,5.844535
41.0,41,5.878622
27.0,27,5.892315
79.0,79,5.948095
22.0,22,5.972759
13.0,13,5.992073
19.0,19,6.021493
11.0,11,6.034695
17.0,17,6.052466
17.0,17,6.076958
28.0,28,6.101338
13.0,13,6.1194
14.0,14,6.136279
15.0,15,6.150656
32.0,32,6.176134
15.0,15,6.184979
25.0,25,6.207168
14.0,14,6.228185
24.0,24,6.261446
30.0,30,6.302414
22.0,22,6.316361
66.0,66,6.366685
15.0,15,6.383158
71.0,71,7.934252
58.0,58,8.011676
17.0,17,8.03727
20.0,20,8.070107
15.0,15,8.099161
32.0,32,8.121029
22.0,22,8.163646
15.0,15,8.182762
19.0,19,8.204048
19.0,19,8.222804
46.0,46,8.254001
16.0,16,8.273606
12.0,12,8.283149
10.0,10,8.289908
30.0,30,8.304803
30.0,30,8.338388
24.0,24,8.383749
14.0,14,8.402555
28.0,28,8.436257
22.0,22,8.451635
14.0,14,8.459155
25.0,25,8.475851
31.0,31,8.501294
15.0,15,8.522106
14.0,14,8.52998
44.0,44,8.553797
10.0,10,8.559675
18.0,18,8.570276
37.0,37,8.595861
11.0,11,8.603448
49.0,49,8.628191
28.0,28,8.646738
51.0,51,8.689056
11.0,11,8.705761
17.0,17,8.72105
98.0,98,8.77139
102.0,102,8.825076
34.0,34,8.860904
15.0,15,8.890701
15.0,15,8.900605
28.0,28,8.930268
11.0,11,8.939033
23.0,23,8.965695
14.0,14,8.984489
23.0,23,9.004992
27.0,27,9.040385
13.0,13,9.052873
20.0,20,9.069569
15.0,15,9.087511
24.0,24,9.12304
28.0,28,9.15497
13.0,13,9.170378
41.0,41,9.201401
63.0,63,9.241023
42.0,42,9.267576
56.0,56,9.298987
22.0,22,9.310663
18.0,18,9.321077
21.0,21,9.3389
8.0,8,9.344317
31.0,31,9.362369
41.0,41,9.387283
15.0,15,9.39428
21.0,21,9.411359
31.0,31,9.433317
33.0,33,9.450867
19.0,19,9.460441
70.0,70,9.506353
45.0,45,9.534263
27.0,27,9.547769
13.0,13,9.555094
26.0,26,9.572174
37.0,37,9.599733
16.0,16,9.608679
16.0,16,10.906569
28.0,28,10.919135
21.0,21,10.931469
46.0,46,10.98317
30.0,30,11.051252
11.0,11,11.076191
33.0,33,11.144272
30.0,30,11.186066
51.0,51,11.269708
34.0,34,11.303565
12.0,12,11.314591
26.0,26,11.344102
20.0,20,11.365364
71.0,71,11.446162
11.0,11,11.453815
82.0,82,11.543476
60.0,60,11.650824
44.0,44,11.710861
103.0,103,11.837376
30.0,30,11.897
26.0,26,11.938394
28.0,28,11.983097
21.0,21,12.022756
42.0,42,12.087887
29.0,29,12.153235
15.0,15,12.17614
59.0,59,12.250979
49.0,49,12.325408
38.0,38,12.373172
30.0,30,12.412766
44.0,44,12.480631
14.0,14,12.515973
64.0,64,12.576826
38.0,38,12.625404
32.0,32,12.678845
29.0,29,12.735394
30.0,30,12.795243
9.0,9,12.81056
31.0,31,12.86337
18.0,18,12.876949
34.0,34,13.01254
40.0,40,13.114792
39.0,39,13.217376
13.0,13,13.254105
22.0,22,13.296738
36.0,36,13.341973
47.0,47,13.399484
33.0,33,13.46181
26.0,26,13.514138
22.0,22,13.54094
39.0,39,13.609051
139.0,139,13.766598
25.0,25,13.808382
50.0,50,13.88107
34.0,34,13.936628
18.0,18,13.965123
29.0,29,14.044633
65.0,65,15.725146
39.0,39,15.809332
12.0,12,15.824733
20.0,20,15.853853
10.0,10,15.863906
40.0,40,15.893351
40.0,40,15.916076
22.0,22,15.931651
22.0,22,15.948967
23.0,23,15.971311
19.0,19,15.993887
31.0,31,16.043721
21.0,21,16.089179
21.0,21,16.125969
29.0,29,16.173193
30.0,30,16.200746
12.0,12,16.208489
62.0,62,16.262744
97.0,97,16.36951
27.0,27,16.409961
54.0,54,16.456331
16.0,16,16.481954
31.0,31,16.499969
22.0,22,16.521083
12.0,12,16.532105
13.0,13,16.542658
30.0,30,16.558879
28.0,28,16.578243
14.0,14,16.586755
14.0,14,16.610688
27.0,27,16.643477
26.0,26,16.66428
17.0,17,16.68118
20.0,20,16.697244
38.0,38,16.716808
67.0,67,16.763156
27.0,27,16.779724
43.0,43,16.806456
10.0,10,16.81588
48.0,48,16.883557
17.0,17,16.901625
46.0,46,16.932153
16.0,16,16.939817
30.0,30,16.955175
45.0,45,16.994534
67.0,67,17.065503
15.0,15,17.084092
32.0,32,17.108453
41.0,41,17.138514
23.0,23,17.154089
26.0,26,17.169529
42.0,42,17.21554
47.0,47,17.248999
30.0,30,17.266929
33.0,33,17.29023
23.0,23,17.30156
12.0,12,17.312111
32.0,32,17.343595
35.0,35,17.376997
14.0,14,17.384518
52.0,52,17.433777
55.0,55,17.467418
18.0,18,17.481849
75.0,75,17.526858
34.0,34,19.106441
28.0,28,19.150853
68.0,68,19.231676
33.0,33,19.270848
40.0,40,19.301774
51.0,51,19.358282
72.0,72,19.429029
44.0,44,19.479155
15.0,15,19.492001
27.0,27,19.507214
24.0,24,19.519801
29.0,29,19.535832
32.0,32,19.555228
17.0,17,19.565872
84.0,84,19.615811
42.0,42,19.639891
25.0,25,19.653016
19.0,19,19.666924
84.0,84,19.76693
48.0,48,19.880151
40.0,40,19.959485
18.0,18,20.00003
21.0,21,20.056402
60.0,60,20.16234
19.0,19,20.21224
42.0,42,20.274118
13.0,13,20.296898
73.0,73,20.402476
17.0,17,20.436667
58.0,58,20.50504
54.0,54,20.58599
64.0,64,20.6631
58.0,58,20.714724
18.0,18,20.742289
26.0,26,20.77839
81.0,81,20.889637
27.0,27,20.932839
34.0,34,20.984766
67.0,67,21.081769
38.0,38,21.146209
54.0,54,21.22045
29.0,29,21.272335
57.0,57,21.324785
47.0,47,21.401666
33.0,33,21.46377
74.0,74,21.568115
13.0,13,21.603631
33.0,33,21.645159
31.0,31,21.678545
39.0,39,21.725524
54.0,54,22.945896
21.0,21,22.971425
44.0,44,23.027317
20.0,20,23.061745
54.0,54,23.123222
36.0,36,23.149582
87.0,87,23.210995
14.0,14,23.218464
78.0,78,23.275914
35.0,35,23.302724
74.0,74,23.350214
28.0,28,23.371895
58.0,58,23.425643
29.0,29,23.461979
33.0,33,23.491807
35.0,35,23.521773
57.0,57,23.559925
65.0,65,23.606567
41.0,41,23.636074
28.0,28,23.662899
42.0,42,23.695071
55.0,55,23.741715
71.0,71,23.783974
20.0,20,23.825967
32.0,32,23.863769
83.0,83,23.96135
57.0,57,24.046047
41.0,41,24.11693
64.0,64,24.209177
80.0,80,24.335973
76.0,76,24.44531
36.0,36,24.510463
22.0,22,24.54006
57.0,57,24.622969
42.0,42,24.716458
60.0,60,24.818235
24.0,24,24.869314
82.0,82,24.961796
34.0,34,25.029187
62.0,62,25.110009
25.0,25,25.158182
65.0,65,25.239825
41.0,41,25.3626
85.0,85,26.872949
29.0,29,26.924422
41.0,41,26.975687
49.0,49,27.062904
24.0,24,27.095323
28.0,28,27.144671
27.0,27,27.190464
36.0,36,27.24505
47.0,47,27.304131
18.0,18,27.325672
38.0,38,27.392908
59.0,59,27.479627
37.0,37,27.523169
23.0,23,27.554341
30.0,30,27.586045
23.0,23,27.607664
70.0,70,27.689997
26.0,26,27.720985
59.0,59,27.771022
23.0,23,27.793753
52.0,52,27.846451
43.0,43,27.892342
72.0,72,27.983552
99.0,99,28.075363
90.0,90,28.195995
25.0,25,28.243611
69.0,69,28.327079
88.0,88,28.449487
47.0,47,28.521011
49.0,49,28.5966
91.0,91,28.711827
31.0,31,28.767499
45.0,45,28.841804
20.0,20,28.881776
45.0,45,28.952213
99.0,99,29.06823
22.0,22,29.103521
56.0,56,29.195611
63.0,63,29.306018
48.0,48,29.367784
29.0,29,29.410508
