#{"t_start": 1747227087.2080355, "env_id": "None"}
r,l,t
15.0,15,30.828228
37.0,37,30.854154
9.0,9,30.862675
13.0,13,30.871221
22.0,22,30.887368
19.0,19,30.902463
26.0,26,30.92054
46.0,46,30.954619
17.0,17,30.966974
25.0,25,30.986668
19.0,19,31.001723
12.0,12,31.012458
33.0,33,31.035974
12.0,12,31.046782
15.0,15,31.05768
29.0,29,31.077493
48.0,48,31.11107
20.0,20,31.123847
19.0,19,31.136625
22.0,22,31.152776
24.0,24,32.184409
15.0,15,32.193974
12.0,12,32.203546
24.0,24,32.220621
37.0,37,32.246045
15.0,15,32.255635
26.0,26,32.278578
14.0,14,32.288373
15.0,15,32.300668
13.0,13,32.309144
23.0,23,32.328277
11.0,11,32.335689
10.0,10,32.346354
9.0,9,32.353925
25.0,25,32.376004
16.0,16,32.386789
26.0,26,32.408867
20.0,20,32.423884
14.0,14,32.435765
20.0,20,32.456015
34.0,34,32.484341
19.0,19,32.502564
23.0,23,32.522322
29.0,29,32.558523
11.0,11,32.56862
14.0,14,32.583636
20.0,20,32.603844
11.0,11,32.614888
26.0,26,32.641243
22.0,22,32.667366
35.0,35,32.699634
17.0,17,32.714684
15.0,15,32.742044
24.0,24,32.79257
14.0,14,32.841816
24.0,24,32.902789
10.0,10,32.921708
18.0,18,32.970419
19.0,19,33.015954
22.0,22,33.066048
18.0,18,33.08943
17.0,17,33.114828
14.0,14,33.131321
17.0,17,33.152062
31.0,31,33.209556
19.0,19,33.230182
16.0,16,33.246412
21.0,21,33.274462
29.0,29,33.306496
22.0,22,33.331083
17.0,17,33.351287
29.0,29,33.383958
10.0,10,33.39411
41.0,41,33.431809
16.0,16,33.445811
27.0,27,33.470949
32.0,32,33.504694
39.0,39,33.550764
12.0,12,33.561414
23.0,23,33.588742
21.0,21,33.609736
18.0,18,33.633323
27.0,27,33.658985
13.0,13,33.673145
38.0,38,33.718168
33.0,33,33.749444
19.0,19,33.767105
9.0,9,33.777961
16.0,16,33.791991
26.0,26,33.825258
16.0,16,33.842104
16.0,16,33.858219
15.0,15,33.874738
22.0,22,33.899328
58.0,58,33.957945
14.0,14,33.971219
30.0,30,33.999763
31.0,31,34.031191
25.0,25,34.053562
41.0,41,34.093918
16.0,16,34.10897
40.0,40,34.149823
25.0,25,34.172335
12.0,12,34.184129
30.0,30,34.211893
23.0,23,34.233768
30.0,30,34.26073
23.0,23,34.283198
14.0,14,34.296168
62.0,62,34.358431
32.0,32,34.388127
50.0,50,36.02919
18.0,18,36.040831
30.0,30,36.066334
21.0,21,36.082883
32.0,32,36.107388
10.0,10,36.115884
22.0,22,36.132952
17.0,17,36.145264
15.0,15,36.158157
21.0,21,36.176681
37.0,37,36.205442
14.0,14,36.303609
14.0,14,36.325904
12.0,12,36.364837
13.0,13,36.379495
16.0,16,36.398445
44.0,44,36.440175
10.0,10,36.450378
15.0,15,36.463121
26.0,26,36.485436
14.0,14,36.500491
11.0,11,36.512321
13.0,13,36.525168
12.0,12,36.540129
32.0,32,36.571757
17.0,17,36.588856
18.0,18,36.606431
11.0,11,36.618179
21.0,21,36.63744
13.0,13,36.651305
13.0,13,36.664099
25.0,25,36.771207
10.0,10,36.784078
37.0,37,36.813114
22.0,22,36.833843
18.0,18,36.84871
31.0,31,36.87157
23.0,23,36.890766
10.0,10,36.900392
33.0,33,36.924398
10.0,10,36.93714
29.0,29,36.969553
40.0,40,37.009913
12.0,12,37.021537
24.0,24,37.047825
9.0,9,37.05962
19.0,19,37.079317
25.0,25,37.104815
10.0,10,37.114493
11.0,11,37.124259
10.0,10,37.136041
22.0,22,37.155814
14.0,14,37.168796
13.0,13,37.181061
27.0,27,37.204549
17.0,17,37.220444
16.0,16,37.236687
21.0,21,37.254383
20.0,20,37.273026
36.0,36,37.304996
34.0,34,37.335912
33.0,33,37.359492
14.0,14,37.373343
16.0,16,37.387168
19.0,19,37.404151
24.0,24,37.426416
16.0,16,37.443464
62.0,62,37.500041
23.0,23,37.522303
12.0,12,37.53615
16.0,16,37.555315
10.0,10,37.56603
27.0,27,37.592755
20.0,20,37.609803
13.0,13,37.622642
21.0,21,37.638586
34.0,34,37.670186
16.0,16,37.685127
14.0,14,37.696295
19.0,19,37.713404
21.0,21,37.733792
23.0,23,37.754026
11.0,11,37.761476
17.0,17,37.775849
15.0,15,37.789665
19.0,19,37.80485
33.0,33,37.832747
39.0,39,37.862646
17.0,17,37.875912
47.0,47,37.917005
86.0,86,37.985626
17.0,17,37.999451
74.0,74,38.060639
15.0,15,38.07287
