#{"t_start": 1747226619.4757056, "env_id": "None"}
r,l,t
14.0,14,11.657251
25.0,25,11.675293
15.0,15,11.686636
18.0,18,11.700169
86.0,86,11.761595
42.0,42,11.790971
11.0,11,11.798501
17.0,17,11.81388
15.0,15,11.828543
11.0,11,11.83568
36.0,36,11.866202
17.0,17,11.883348
11.0,11,11.895533
20.0,20,11.912547
18.0,18,11.92651
39.0,39,11.956753
41.0,41,11.98742
9.0,9,11.994713
24.0,24,12.012982
51.0,51,12.058209
14.0,14,12.068225
24.0,24,12.08973
17.0,17,12.102547
9.0,9,12.114006
16.0,16,12.127694
14.0,14,12.140753
14.0,14,12.150542
19.0,19,12.168085
12.0,12,12.181086
17.0,17,12.195723
18.0,18,12.210769
33.0,33,12.246073
20.0,20,12.261174
17.0,17,12.274544
35.0,35,12.301165
15.0,15,12.313753
16.0,16,12.327142
31.0,31,12.349328
37.0,37,12.378752
24.0,24,12.397317
14.0,14,12.40928
16.0,16,12.419491
15.0,15,12.434345
19.0,19,12.448907
24.0,24,12.469016
11.0,11,12.479326
26.0,26,13.42951
16.0,16,13.441167
36.0,36,13.465454
21.0,21,13.480472
15.0,15,13.493406
52.0,52,13.528689
11.0,11,13.535636
19.0,19,13.550647
19.0,19,13.566799
17.0,17,13.582548
36.0,36,13.611846
27.0,27,13.630668
28.0,28,13.65198
25.0,25,13.669922
12.0,12,13.679826
44.0,44,13.711874
48.0,48,13.747093
13.0,13,13.756465
10.0,10,13.763139
13.0,13,13.773978
26.0,26,13.791721
12.0,12,13.800003
20.0,20,13.818001
14.0,14,13.829226
37.0,37,13.855175
13.0,13,13.865197
16.0,16,13.877711
16.0,16,13.88976
12.0,12,13.898916
22.0,22,13.91619
21.0,21,13.932778
16.0,16,13.945125
16.0,16,13.95951
21.0,21,13.976934
64.0,64,14.030153
19.0,19,14.044756
20.0,20,14.059044
29.0,29,14.083129
21.0,21,14.101256
38.0,38,14.143012
30.0,30,14.170796
16.0,16,14.185398
17.0,17,14.202777
14.0,14,14.21815
26.0,26,14.249929
26.0,26,14.278349
39.0,39,14.316001
23.0,23,14.336862
24.0,24,14.36264
10.0,10,14.375485
55.0,55,14.419678
13.0,13,14.431382
18.0,18,14.448452
54.0,54,14.487465
15.0,15,14.511914
20.0,20,14.5384
22.0,22,14.556368
10.0,10,14.578489
65.0,65,14.624804
21.0,21,14.640686
12.0,12,14.648358
21.0,21,14.664856
27.0,27,14.688947
28.0,28,14.711691
36.0,36,14.738373
26.0,26,14.758835
17.0,17,14.769294
21.0,21,14.784771
19.0,19,14.798847
26.0,26,14.827585
15.0,15,14.83771
13.0,13,14.848704
27.0,27,14.867294
11.0,11,14.876899
16.0,16,14.886469
22.0,22,14.902027
16.0,16,14.91456
23.0,23,14.933805
23.0,23,14.950823
44.0,44,14.993002
20.0,20,15.005775
15.0,15,15.017329
15.0,15,15.031005
12.0,12,15.040787
31.0,31,15.068557
11.0,11,15.078326
17.0,17,15.090632
45.0,45,15.122837
