#{"t_start": 1747227243.979648, "env_id": "None"}
r,l,t
20.0,20,7.678569
19.0,19,7.690627
14.0,14,7.697198
30.0,30,7.712836
25.0,25,7.725192
12.0,12,7.731929
11.0,11,7.738107
22.0,22,7.751613
39.0,39,7.775037
16.0,16,7.783574
26.0,26,7.796763
13.0,13,7.804361
16.0,16,7.812298
16.0,16,7.821159
17.0,17,7.829735
16.0,16,7.83841
19.0,19,7.848263
23.0,23,7.86094
18.0,18,7.874307
10.0,10,7.880729
32.0,32,7.900385
19.0,19,7.922911
23.0,23,7.939236
17.0,17,7.953263
15.0,15,7.962641
11.0,11,7.972456
26.0,26,7.996628
39.0,39,8.029895
15.0,15,8.043943
12.0,12,8.056149
19.0,19,8.070646
12.0,12,8.080125
31.0,31,8.100673
15.0,15,8.111128
62.0,62,8.155627
24.0,24,8.172867
22.0,22,8.190021
13.0,13,8.200033
28.0,28,8.218428
21.0,21,8.248987
27.0,27,8.270681
19.0,19,8.288804
15.0,15,8.300784
13.0,13,8.309967
14.0,14,8.328762
12.0,12,8.343582
13.0,13,8.356321
44.0,44,8.394006
9.0,9,8.400425
16.0,16,8.417641
14.0,14,8.430689
13.0,13,8.446903
17.0,17,8.460493
30.0,30,8.552912
12.0,12,8.593597
23.0,23,8.647207
31.0,31,8.72237
23.0,23,8.770688
20.0,20,8.812777
58.0,58,8.915807
15.0,15,8.941033
42.0,42,8.97846
12.0,12,8.999604
40.0,40,9.056373
17.0,17,9.078747
17.0,17,9.092261
26.0,26,9.127263
14.0,14,9.157365
9.0,9,9.170005
34.0,34,9.219839
29.0,29,9.25967
18.0,18,9.282896
12.0,12,9.29312
11.0,11,9.307694
18.0,18,9.334924
25.0,25,9.356383
24.0,24,9.390406
13.0,13,9.406442
14.0,14,9.41914
27.0,27,9.449026
13.0,13,9.465983
18.0,18,9.481904
14.0,14,9.502809
17.0,17,9.526272
28.0,28,9.569368
17.0,17,9.592221
35.0,35,9.629151
60.0,60,9.712196
20.0,20,9.735547
19.0,19,9.760494
30.0,30,9.798065
15.0,15,9.812204
18.0,18,9.829699
21.0,21,9.851158
17.0,17,9.86813
12.0,12,11.946724
17.0,17,11.9687
14.0,14,11.99095
32.0,32,12.037149
17.0,17,12.056378
38.0,38,12.111147
9.0,9,12.11829
11.0,11,12.128338
19.0,19,12.154541
26.0,26,12.191137
29.0,29,12.24043
9.0,9,12.257033
42.0,42,12.331835
24.0,24,12.362804
9.0,9,12.372412
29.0,29,12.392648
10.0,10,12.396952
25.0,25,12.415733
39.0,39,12.455928
13.0,13,12.47223
31.0,31,12.524638
16.0,16,12.545032
19.0,19,12.565403
10.0,10,12.575611
14.0,14,12.586953
12.0,12,12.597414
22.0,22,12.621038
31.0,31,12.656653
14.0,14,12.67866
15.0,15,12.697156
19.0,19,12.71946
22.0,22,12.735569
36.0,36,12.770191
23.0,23,12.785796
34.0,34,12.831918
14.0,14,12.844461
16.0,16,12.860204
19.0,19,12.873814
13.0,13,12.880543
25.0,25,12.910129
10.0,10,12.924155
27.0,27,12.958297
14.0,14,12.968417
15.0,15,12.992984
16.0,16,13.017941
33.0,33,13.045239
73.0,73,13.133733
14.0,14,13.150112
15.0,15,13.161249
48.0,48,13.207242
20.0,20,13.231649
19.0,19,13.249274
12.0,12,13.25596
13.0,13,13.266415
15.0,15,13.286178
15.0,15,13.305708
9.0,9,13.318198
15.0,15,13.341771
11.0,11,13.351651
21.0,21,13.366011
30.0,30,13.384512
37.0,37,13.406734
21.0,21,13.433803
25.0,25,13.464658
22.0,22,13.492739
47.0,47,13.551207
27.0,27,13.608127
42.0,42,13.661708
15.0,15,13.684347
36.0,36,13.729615
26.0,26,13.754381
10.0,10,13.765936
8.0,8,13.772637
32.0,32,13.788231
46.0,46,13.82633
13.0,13,13.833283
33.0,33,13.857185
11.0,11,13.865278
19.0,19,13.884366
23.0,23,13.905721
17.0,17,13.92238
27.0,27,13.939296
16.0,16,13.956619
26.0,26,13.979683
24.0,24,13.998089
18.0,18,14.007956
20.0,20,14.025242
11.0,11,14.034652
36.0,36,14.057277
13.0,13,14.065964
29.0,29,14.082643
29.0,29,14.09935
22.0,22,14.111016
28.0,28,15.635437
36.0,36,15.677292
54.0,54,15.758964
28.0,28,15.802108
14.0,14,15.817288
13.0,13,15.834054
31.0,31,15.873398
17.0,17,15.894601
27.0,27,15.911983
32.0,32,15.94091
11.0,11,15.951805
29.0,29,15.97207
10.0,10,15.979542
27.0,27,16.012502
39.0,39,16.062641
15.0,15,16.074963
56.0,56,16.139019
18.0,18,16.177619
19.0,19,16.202482
70.0,70,16.30458
30.0,30,16.360002
13.0,13,16.39425
23.0,23,16.439786
13.0,13,16.464117
40.0,40,16.522613
11.0,11,16.557655
15.0,15,16.576039
19.0,19,16.602694
16.0,16,16.626853
14.0,14,16.647605
40.0,40,16.702519
43.0,43,16.752077
15.0,15,16.786406
30.0,30,16.843268
41.0,41,16.901808
21.0,21,16.951336
52.0,52,17.034367
51.0,51,17.117861
38.0,38,17.170272
13.0,13,17.193382
26.0,26,17.240711
24.0,24,17.272848
48.0,48,17.348734
11.0,11,17.387164
27.0,27,17.424714
27.0,27,17.46016
11.0,11,17.480373
19.0,19,17.505106
18.0,18,17.523895
29.0,29,17.549816
15.0,15,17.569211
20.0,20,17.584615
33.0,33,17.623341
26.0,26,17.638965
15.0,15,17.649428
19.0,19,17.658596
13.0,13,17.665708
19.0,19,17.677345
39.0,39,17.701128
15.0,15,17.717859
30.0,30,17.760457
32.0,32,17.790395
11.0,11,17.807365
27.0,27,17.860027
9.0,9,17.87491
23.0,23,17.909256
20.0,20,17.936081
12.0,12,17.947032
49.0,49,17.981472
11.0,11,17.989881
18.0,18,18.000194
19.0,19,18.015147
67.0,67,18.108324
16.0,16,18.133337
31.0,31,18.163964
24.0,24,18.192539
12.0,12,18.207955
18.0,18,18.226714
16.0,16,18.246299
17.0,17,18.272966
12.0,12,18.2817
21.0,21,19.823358
20.0,20,19.835537
31.0,31,19.856221
21.0,21,19.869054
66.0,66,19.90712
31.0,31,19.928048
15.0,15,19.935466
18.0,18,19.948576
13.0,13,19.960829
14.0,14,19.977692
22.0,22,19.996405
16.0,16,20.011981
23.0,23,20.047095
23.0,23,20.085568
17.0,17,20.104884
13.0,13,20.12008
27.0,27,20.148639
39.0,39,20.176039
10.0,10,20.181321
14.0,14,20.188919
18.0,18,20.212245
36.0,36,20.236279
30.0,30,20.256463
47.0,47,20.291857
21.0,21,20.315169
36.0,36,20.354506
31.0,31,20.379086
25.0,25,20.39836
14.0,14,20.411134
17.0,17,20.420722
14.0,14,20.444482
9.0,9,20.460927
42.0,42,20.50999
10.0,10,20.521765
16.0,16,20.537565
23.0,23,20.562672
31.0,31,20.59553
30.0,30,20.620979
22.0,22,20.637206
29.0,29,20.652538
24.0,24,20.66328
50.0,50,20.717804
14.0,14,20.732382
35.0,35,20.771075
12.0,12,20.787542
11.0,11,20.802837
12.0,12,20.810985
13.0,13,20.829173
22.0,22,20.853025
27.0,27,20.878753
30.0,30,20.91817
13.0,13,20.934071
23.0,23,20.964689
14.0,14,20.982344
32.0,32,21.026986
33.0,33,21.058386
14.0,14,21.069229
21.0,21,21.088764
18.0,18,21.106373
39.0,39,21.142721
20.0,20,21.169814
48.0,48,21.259799
26.0,26,21.293185
12.0,12,21.306146
50.0,50,21.377578
16.0,16,21.40733
12.0,12,21.429576
14.0,14,21.447087
23.0,23,21.487472
19.0,19,21.525059
35.0,35,21.595062
35.0,35,21.647544
14.0,14,21.677082
17.0,17,21.709117
45.0,45,21.773615
44.0,44,21.852417
19.0,19,21.911576
12.0,12,21.930101
43.0,43,21.995198
14.0,14,22.014069
14.0,14,22.030931
16.0,16,22.057385
31.0,31,22.092663
33.0,33,22.138941
17.0,17,22.155746
18.0,18,23.914996
61.0,61,23.958031
15.0,15,23.973244
17.0,17,23.993157
13.0,13,24.004697
32.0,32,24.045099
17.0,17,24.064624
15.0,15,24.084913
12.0,12,24.09878
29.0,29,24.142283
24.0,24,24.187751
26.0,26,24.221609
21.0,21,24.252649
33.0,33,24.296361
22.0,22,24.315035
36.0,36,24.351672
20.0,20,24.375762
36.0,36,24.415987
32.0,32,24.44703
35.0,35,24.480615
12.0,12,24.491916
14.0,14,24.502632
21.0,21,24.526436
13.0,13,24.538945
12.0,12,24.545201
11.0,11,24.557678
18.0,18,24.577337
17.0,17,24.594415
11.0,11,24.60556
28.0,28,24.642258
11.0,11,24.656809
20.0,20,24.686584
26.0,26,24.714805
26.0,26,24.755224
49.0,49,24.808024
25.0,25,24.855666
16.0,16,24.878191
33.0,33,24.919784
17.0,17,24.938284
14.0,14,24.952772
14.0,14,24.970846
31.0,31,25.012626
15.0,15,25.024896
16.0,16,25.041373
28.0,28,25.070949
13.0,13,25.090864
37.0,37,25.145522
13.0,13,25.164289
22.0,22,25.194245
13.0,13,25.205287
10.0,10,25.229046
11.0,11,25.249869
29.0,29,25.300377
13.0,13,25.314154
27.0,27,25.337618
20.0,20,25.347984
37.0,37,25.367929
41.0,41,25.403183
29.0,29,25.445629
32.0,32,25.477904
22.0,22,25.497372
26.0,26,25.519567
15.0,15,25.527937
15.0,15,25.536899
11.0,11,25.547611
25.0,25,25.572709
35.0,35,25.638215
24.0,24,25.669721
19.0,19,25.691703
17.0,17,25.708435
18.0,18,25.722769
28.0,28,25.745679
41.0,41,25.781968
13.0,13,25.79497
35.0,35,25.844436
12.0,12,25.85909
30.0,30,25.885671
18.0,18,25.901313
44.0,44,25.929963
16.0,16,25.941595
34.0,34,25.964258
28.0,28,25.984383
13.0,13,25.993559
18.0,18,26.004807
37.0,37,26.059387
10.0,10,26.087548
18.0,18,26.116409
29.0,29,26.154976
19.0,19,26.178216
49.0,49,28.104947
19.0,19,28.117105
13.0,13,28.126451
38.0,38,28.153787
13.0,13,28.16431
22.0,22,28.181517
11.0,11,28.186934
9.0,9,28.197028
19.0,19,28.219386
9.0,9,28.231729
22.0,22,28.258436
16.0,16,28.277311
24.0,24,28.311007
15.0,15,28.325527
31.0,31,28.363736
17.0,17,28.397151
24.0,24,28.445763
19.0,19,28.47503
12.0,12,28.495403
17.0,17,28.516857
13.0,13,28.532727
29.0,29,28.565924
15.0,15,28.578635
25.0,25,28.601024
20.0,20,28.61934
22.0,22,28.637259
17.0,17,28.654838
63.0,63,28.719877
59.0,59,28.787317
12.0,12,28.803631
27.0,27,28.835526
17.0,17,28.855867
29.0,29,28.889224
42.0,42,28.928931
13.0,13,28.938235
22.0,22,28.948436
33.0,33,28.965817
73.0,73,29.021035
41.0,41,29.055361
34.0,34,29.078403
12.0,12,29.086299
31.0,31,29.101894
22.0,22,29.117229
15.0,15,29.126358
10.0,10,29.130603
14.0,14,29.137671
20.0,20,29.212589
28.0,28,29.256317
32.0,32,29.304328
13.0,13,29.320507
20.0,20,29.338084
10.0,10,29.347355
14.0,14,29.36365
14.0,14,29.378254
22.0,22,29.401939
36.0,36,29.436584
20.0,20,29.456083
29.0,29,29.478647
11.0,11,29.48587
16.0,16,29.495328
30.0,30,29.513064
13.0,13,29.520962
17.0,17,29.53045
29.0,29,29.549354
14.0,14,29.557678
11.0,11,29.564701
11.0,11,29.575831
28.0,28,29.601593
13.0,13,29.610399
27.0,27,29.628682
32.0,32,29.650327
11.0,11,29.65854
12.0,12,29.667909
15.0,15,29.681151
11.0,11,29.693025
10.0,10,29.702223
13.0,13,29.715871
27.0,27,29.740228
12.0,12,29.749437
17.0,17,29.760797
18.0,18,29.773592
20.0,20,29.788461
22.0,22,29.80296
15.0,15,29.812383
23.0,23,29.825877
27.0,27,29.83823
19.0,19,29.848885
21.0,21,29.865347
15.0,15,29.872841
37.0,37,29.893732
13.0,13,29.900087
31.0,31,29.915041
11.0,11,29.925928
11.0,11,29.931026
24.0,24,29.948611
18.0,18,29.966307
19.0,19,31.61979
10.0,10,31.636064
16.0,16,31.66498
14.0,14,31.676551
21.0,21,31.707782
28.0,28,31.736147
16.0,16,31.753593
16.0,16,31.76507
13.0,13,31.775605
17.0,17,31.791655
17.0,17,31.803665
19.0,19,31.817291
17.0,17,31.827141
34.0,34,31.84753
46.0,46,31.879081
17.0,17,31.890674
51.0,51,31.935229
16.0,16,31.949646
12.0,12,31.960279
25.0,25,31.986547
25.0,25,32.004258
15.0,15,32.020895
18.0,18,32.035769
63.0,63,32.079147
13.0,13,32.088161
9.0,9,32.094663
28.0,28,32.116905
21.0,21,32.142176
59.0,59,32.189115
23.0,23,32.205874
19.0,19,32.218286
22.0,22,32.232196
12.0,12,32.239863
34.0,34,32.26013
12.0,12,32.268847
24.0,24,32.287317
22.0,22,32.301827
24.0,24,32.332196
16.0,16,32.349689
16.0,16,32.364694
15.0,15,32.378591
13.0,13,32.39003
27.0,27,32.413233
22.0,22,32.42879
27.0,27,32.462205
27.0,27,32.48388
14.0,14,32.506274
18.0,18,32.523906
18.0,18,32.545654
47.0,47,32.605257
12.0,12,32.623774
12.0,12,32.640539
28.0,28,32.675909
32.0,32,32.725519
21.0,21,32.744012
22.0,22,32.769019
13.0,13,32.783706
15.0,15,32.798026
46.0,46,32.85207
12.0,12,32.867414
20.0,20,32.889912
10.0,10,32.900122
21.0,21,32.92226
14.0,14,32.939
19.0,19,32.955678
19.0,19,32.973936
23.0,23,32.992563
33.0,33,33.012655
16.0,16,33.030181
12.0,12,33.043162
17.0,17,33.055097
13.0,13,33.064999
40.0,40,33.095061
13.0,13,33.103515
19.0,19,33.114881
30.0,30,33.140643
13.0,13,33.148999
16.0,16,33.158798
17.0,17,33.169252
17.0,17,33.185443
10.0,10,33.191802
20.0,20,33.20371
32.0,32,33.222519
13.0,13,33.23043
16.0,16,33.240701
50.0,50,33.277248
22.0,22,33.29638
15.0,15,33.317887
16.0,16,33.331091
36.0,36,33.367548
20.0,20,33.395169
14.0,14,33.415798
37.0,37,33.462487
36.0,36,35.413354
12.0,12,35.421892
11.0,11,35.428356
37.0,37,35.45346
14.0,14,35.464108
13.0,13,35.472573
14.0,14,35.481686
15.0,15,35.490135
13.0,13,35.499791
16.0,16,35.510504
24.0,24,35.530833
29.0,29,35.561242
32.0,32,35.591776
26.0,26,35.612276
16.0,16,35.626284
20.0,20,35.647515
15.0,15,35.663607
14.0,14,35.67367
18.0,18,35.695637
24.0,24,35.721166
19.0,19,35.737215
18.0,18,35.76296
16.0,16,35.774914
48.0,48,35.824064
30.0,30,35.853934
12.0,12,35.865688
39.0,39,35.897822
19.0,19,35.909342
19.0,19,35.921168
57.0,57,35.958829
16.0,16,35.969448
103.0,103,36.078809
52.0,52,36.12141
13.0,13,36.132041
11.0,11,36.14818
14.0,14,36.159869
21.0,21,36.177176
30.0,30,36.196866
19.0,19,36.212955
17.0,17,36.223926
15.0,15,36.234849
24.0,24,36.254151
23.0,23,36.271248
16.0,16,36.284559
32.0,32,36.304918
17.0,17,36.318747
12.0,12,36.326572
47.0,47,36.357509
16.0,16,36.378841
43.0,43,36.422093
11.0,11,36.436698
23.0,23,36.466784
12.0,12,36.487441
24.0,24,36.516352
20.0,20,36.544248
22.0,22,36.576327
24.0,24,36.606842
11.0,11,36.626297
11.0,11,36.639111
12.0,12,36.648831
31.0,31,36.679614
16.0,16,36.701468
10.0,10,36.710132
15.0,15,36.729361
14.0,14,36.745386
30.0,30,36.782932
20.0,20,36.804473
17.0,17,36.823702
12.0,12,36.838685
28.0,28,36.869744
27.0,27,36.901738
16.0,16,36.913512
9.0,9,36.919911
15.0,15,36.939199
12.0,12,36.952134
13.0,13,36.967134
29.0,29,36.993925
62.0,62,37.056193
14.0,14,37.070245
16.0,16,37.093199
12.0,12,37.112881
25.0,25,37.143842
13.0,13,37.15998
14.0,14,37.179075
20.0,20,37.207123
13.0,13,37.222308
10.0,10,37.237258
11.0,11,37.252203
18.0,18,37.276731
31.0,31,37.306036
41.0,41,37.333412
24.0,24,37.346172
25.0,25,37.364227
23.0,23,37.376989
