#{"t_start": 1747226397.3678353, "env_id": "None"}
r,l,t
17.0,17,4.968019
18.0,18,4.995609
23.0,23,5.029869
11.0,11,5.045904
13.0,13,5.059071
17.0,17,6.15377
11.0,11,6.169519
19.0,19,6.185365
33.0,33,6.211236
60.0,60,6.246648
47.0,47,6.282933
19.0,19,6.296769
13.0,13,6.31047
13.0,13,6.315764
37.0,37,6.345449
46.0,46,6.377164
12.0,12,6.377164
34.0,34,6.413465
15.0,15,6.426392
40.0,40,6.459155
12.0,12,6.463367
16.0,16,6.480532
41.0,41,6.514105
52.0,52,6.556096
26.0,26,6.578092
18.0,18,6.592312
25.0,25,6.612945
15.0,15,6.625043
27.0,27,6.641609
16.0,16,6.661307
31.0,31,6.680534
20.0,20,6.697614
15.0,15,6.716878
30.0,30,6.740608
12.0,12,6.751335
13.0,13,6.764871
23.0,23,6.774876
20.0,20,6.796848
12.0,12,6.811929
14.0,14,6.822969
32.0,32,6.847026
14.0,14,6.862145
19.0,19,6.8752
14.0,14,6.8752
12.0,12,6.896902
15.0,15,6.914852
41.0,41,6.946865
18.0,18,6.963373
32.0,32,6.989817
19.0,19,6.992043
16.0,16,7.023175
40.0,40,7.05443
35.0,35,7.079616
20.0,20,7.097512
57.0,57,7.145982
20.0,20,7.16039
55.0,55,7.192463
16.0,16,7.213267
21.0,21,7.22527
14.0,14,7.22527
13.0,13,7.246482
22.0,22,7.264955
35.0,35,7.292128
13.0,13,7.29643
10.0,10,7.30797
14.0,14,7.319547
45.0,45,7.355287
40.0,40,7.380129
17.0,17,7.400023
28.0,28,7.418723
26.0,26,7.429657
11.0,11,7.447525
31.0,31,7.465037
19.0,19,7.475858
12.0,12,7.496269
16.0,16,7.506985
18.0,18,7.514672
14.0,14,7.53397
23.0,23,7.610265
39.0,39,7.71248
12.0,12,7.723898
24.0,24,7.747138
31.0,31,7.775979
19.0,19,7.792535
32.0,32,7.826081
21.0,21,7.867835
15.0,15,7.89616
20.0,20,7.910168
21.0,21,7.94399
14.0,14,7.976351
40.0,40,8.025867
35.0,35,9.058811
23.0,23,9.064077
21.0,21,9.082298
26.0,26,9.09929
19.0,19,9.115874
32.0,32,9.137379
13.0,13,9.149341
15.0,15,9.16302
22.0,22,9.178522
19.0,19,9.182776
12.0,12,9.199456
33.0,33,9.216457
24.0,24,9.246756
49.0,49,9.280821
22.0,22,9.297444
23.0,23,9.314649
26.0,26,9.331993
21.0,21,9.349164
12.0,12,9.362395
37.0,37,9.383229
15.0,15,9.393761
19.0,19,9.41657
25.0,25,9.432727
27.0,27,9.462832
20.0,20,9.477873
18.0,18,9.491855
30.0,30,9.514452
14.0,14,9.52735
25.0,25,9.550353
13.0,13,9.558566
15.0,15,9.560658
13.0,13,9.58058
11.0,11,9.582711
16.0,16,9.600768
20.0,20,9.615753
18.0,18,9.632331
43.0,43,9.673772
34.0,34,9.707821
25.0,25,9.733446
11.0,11,9.741966
23.0,23,9.762928
15.0,15,9.774786
20.0,20,9.792144
29.0,29,9.817123
25.0,25,9.833019
17.0,17,9.850613
21.0,21,9.864705
13.0,13,9.882751
12.0,12,9.89333
43.0,43,9.930437
25.0,25,9.950205
29.0,29,9.978616
20.0,20,9.993347
23.0,23,10.014235
50.0,50,10.049603
19.0,19,10.067039
35.0,35,10.098366
35.0,35,10.117
9.0,9,10.127952
40.0,40,10.166999
12.0,12,10.178022
33.0,33,10.203478
16.0,16,10.216518
15.0,15,10.227984
22.0,22,10.248629
52.0,52,10.283185
11.0,11,10.297195
38.0,38,10.317301
35.0,35,10.350801
10.0,10,10.350801
31.0,31,10.377557
12.0,12,10.377557
29.0,29,10.41127
15.0,15,10.416687
19.0,19,10.433231
16.0,16,10.449085
33.0,33,10.466762
22.0,22,10.485118
14.0,14,10.495168
20.0,20,10.515712
19.0,19,10.53118
10.0,10,10.534373
23.0,23,10.555398
13.0,13,10.564501
15.0,15,10.580492
40.0,40,10.600729
21.0,21,10.626214
30.0,30,10.651298
17.0,17,10.665023
49.0,49,11.68912
45.0,45,11.720746
27.0,27,11.735212
12.0,12,11.750148
17.0,17,11.762136
13.0,13,11.771643
18.0,18,11.779146
42.0,42,11.812474
12.0,12,11.82722
36.0,36,11.852314
15.0,15,11.866406
20.0,20,11.879343
14.0,14,11.879343
15.0,15,11.901309
17.0,17,11.912459
10.0,10,11.912459
15.0,15,11.9347
22.0,22,11.945779
18.0,18,11.965744
21.0,21,11.980843
28.0,28,11.996107
14.0,14,11.996107
14.0,14,12.017921
13.0,13,12.029968
19.0,19,12.037946
12.0,12,12.052068
21.0,21,12.062968
16.0,16,12.083887
16.0,16,12.096679
13.0,13,12.102056
9.0,9,12.116892
29.0,29,12.138461
21.0,21,12.146258
24.0,24,12.167735
19.0,19,12.185384
18.0,18,12.196188
20.0,20,12.218208
15.0,15,12.229342
17.0,17,12.250636
24.0,24,12.269544
23.0,23,12.285673
16.0,16,12.302426
28.0,28,12.33365
16.0,16,12.347067
11.0,11,12.354619
10.0,10,12.36673
17.0,17,12.381523
14.0,14,12.385783
20.0,20,12.402509
31.0,31,12.432916
18.0,18,12.448036
41.0,41,12.480663
15.0,15,12.480663
53.0,53,12.531962
15.0,15,12.536211
17.0,17,12.5548
14.0,14,12.567325
12.0,12,12.56943
23.0,23,12.585936
20.0,20,12.603268
20.0,20,12.619203
19.0,19,12.640737
19.0,19,12.654845
13.0,13,12.665048
13.0,13,12.665048
19.0,19,12.693755
15.0,15,12.707507
36.0,36,12.729862
26.0,26,12.759502
46.0,46,12.783628
14.0,14,12.7961
35.0,35,12.835277
18.0,18,12.847606
18.0,18,12.868485
35.0,35,12.897525
15.0,15,12.90293
23.0,23,12.930185
29.0,29,12.952404
16.0,16,12.969501
29.0,29,12.99479
13.0,13,13.012569
13.0,13,13.030672
8.0,8,13.030672
14.0,14,13.052576
14.0,14,13.063967
10.0,10,13.085802
16.0,16,13.118544
18.0,18,13.136612
14.0,14,13.16542
21.0,21,13.18579
23.0,23,13.228359
12.0,12,13.231103
83.0,83,13.297022
21.0,21,13.328548
30.0,30,13.351662
18.0,18,13.36962
9.0,9,13.370679
28.0,28,13.402606
10.0,10,13.403657
