#{"t_start": 1747228322.25205, "env_id": "None"}
r,l,t
41.0,41,11.308198
16.0,16,11.325735
29.0,29,11.346112
15.0,15,11.357864
11.0,11,11.358965
24.0,24,11.375013
69.0,69,11.425715
26.0,26,11.442416
42.0,42,11.470545
14.0,14,11.470545
13.0,13,11.493247
22.0,22,11.510226
21.0,21,11.525259
13.0,13,11.525259
10.0,10,11.54302
16.0,16,11.554306
30.0,30,11.573619
15.0,15,11.581823
20.0,20,11.588767
20.0,20,11.608431
19.0,19,11.620446
40.0,40,11.641222
30.0,30,11.655454
16.0,16,11.674674
21.0,21,11.687645
15.0,15,11.6912
16.0,16,11.711013
45.0,45,11.738224
11.0,11,11.742937
24.0,24,11.76134
25.0,25,11.775599
55.0,55,11.807844
13.0,13,11.820531
13.0,13,11.826277
30.0,30,11.842771
14.0,14,11.85445
17.0,17,11.863472
15.0,15,11.874855
24.0,24,11.891319
12.0,12,11.891319
14.0,14,11.909091
33.0,33,11.925985
13.0,13,11.94293
14.0,14,11.951794
98.0,98,12.011042
12.0,12,12.019734
24.0,24,12.03717
16.0,16,12.041273
14.0,14,12.055281
12.0,12,12.061061
75.0,75,12.102419
12.0,12,12.11318
16.0,16,12.125068
28.0,28,12.144608
15.0,15,12.157797
21.0,21,12.171841
16.0,16,12.176008
16.0,16,12.193431
41.0,41,12.224559
17.0,17,12.237136
45.0,45,12.258441
14.0,14,12.269234
20.0,20,12.289489
26.0,26,12.30265
13.0,13,12.311819
39.0,39,12.339814
22.0,22,13.185141
14.0,14,13.194221
31.0,31,13.216653
23.0,23,13.230959
35.0,35,13.250738
27.0,27,13.256758
14.0,14,13.27537
31.0,31,13.290071
16.0,16,13.307062
64.0,64,13.341388
44.0,44,13.375077
21.0,21,13.389148
23.0,23,13.403688
26.0,26,13.409483
61.0,61,13.459939
30.0,30,13.487389
22.0,22,13.493078
16.0,16,13.509935
42.0,42,13.543262
13.0,13,13.543262
38.0,38,13.578387
14.0,14,13.588929
13.0,13,13.595999
19.0,19,13.609546
14.0,14,13.609546
41.0,41,13.637037
11.0,11,13.637037
51.0,51,13.676615
54.0,54,13.709067
45.0,45,13.73786
16.0,16,13.73786
12.0,12,13.758622
50.0,50,13.797577
26.0,26,13.814218
43.0,43,13.843717
15.0,15,13.856282
20.0,20,13.866745
11.0,11,13.877922
27.0,27,13.897794
23.0,23,13.913657
14.0,14,13.925536
32.0,32,13.944113
17.0,17,13.958691
12.0,12,13.95982
39.0,39,13.993713
10.0,10,13.993713
14.0,14,14.010898
16.0,16,14.021903
15.0,15,14.027578
17.0,17,14.045462
10.0,10,14.052299
37.0,37,14.076974
9.0,9,14.080996
35.0,35,14.101187
22.0,22,14.112935
19.0,19,14.123886
14.0,14,14.132571
16.0,16,14.144487
24.0,24,14.159037
34.0,34,14.177613
15.0,15,14.188197
23.0,23,14.201118
21.0,21,14.211149
34.0,34,14.231004
15.0,15,14.243339
12.0,12,14.246208
20.0,20,14.260707
41.0,41,14.287184
28.0,28,14.304685
16.0,16,14.312667
18.0,18,14.326987
9.0,9,14.331892
18.0,18,14.344063
52.0,52,14.374489
29.0,29,14.394017
15.0,15,14.400047
16.0,16,14.411247
19.0,19,14.424291
37.0,37,14.444699
23.0,23,14.460852
28.0,28,14.470962
18.0,18,14.494101
12.0,12,14.494101
45.0,45,15.336147
45.0,45,15.363198
15.0,15,15.37539
25.0,25,15.390142
19.0,19,15.400188
11.0,11,15.409262
25.0,25,15.424832
12.0,12,15.430753
21.0,21,15.444655
68.0,68,15.501561
16.0,16,15.515055
18.0,18,15.521389
15.0,15,15.549549
42.0,42,15.588885
24.0,24,15.623985
11.0,11,15.628031
25.0,25,15.65896
23.0,23,15.677866
12.0,12,15.677866
28.0,28,15.705695
35.0,35,15.722906
40.0,40,15.763547
12.0,12,15.771592
31.0,31,15.789333
9.0,9,15.789333
18.0,18,15.92095
20.0,20,15.955741
12.0,12,15.971789
14.0,14,15.979666
15.0,15,15.989703
11.0,11,16.007708
37.0,37,16.028401
10.0,10,16.042952
53.0,53,16.077638
15.0,15,16.093359
10.0,10,16.094453
36.0,36,16.123136
13.0,13,16.123136
12.0,12,16.145226
19.0,19,16.158325
21.0,21,16.172235
20.0,20,16.177912
34.0,34,16.20698
15.0,15,16.20698
14.0,14,16.228075
16.0,16,16.229182
13.0,13,16.247473
21.0,21,16.259409
15.0,15,16.276629
14.0,14,16.279627
14.0,14,16.295594
18.0,18,16.308255
15.0,15,16.31331
20.0,20,16.331609
12.0,12,16.34322
41.0,41,16.371986
31.0,31,16.393117
19.0,19,16.404416
27.0,27,16.42245
17.0,17,16.432876
13.0,13,16.444597
26.0,26,16.462331
16.0,16,16.472223
17.0,17,16.473019
13.0,13,16.493002
40.0,40,16.512201
12.0,12,16.5232
48.0,48,16.557174
20.0,20,16.568681
20.0,20,16.580404
16.0,16,16.591479
16.0,16,16.592487
92.0,92,16.659806
11.0,11,16.665541
15.0,15,16.673064
16.0,16,16.673064
37.0,37,16.695324
9.0,9,16.706591
25.0,25,16.726831
19.0,19,16.739455
17.0,17,16.748829
12.0,12,16.758669
10.0,10,16.762544
15.0,15,16.772966
18.0,18,16.772966
16.0,16,16.796121
12.0,12,16.807037
16.0,16,16.807037
13.0,13,16.828233
19.0,19,16.83812
10.0,10,16.844773
13.0,13,16.858321
72.0,72,16.906311
36.0,36,17.741293
20.0,20,17.741293
11.0,11,17.760909
29.0,29,17.778844
21.0,21,17.794265
17.0,17,17.797661
20.0,20,17.815308
15.0,15,17.8307
23.0,23,17.846009
65.0,65,17.879504
35.0,35,17.899324
12.0,12,17.907568
17.0,17,17.907568
16.0,16,17.931178
16.0,16,17.943479
14.0,14,17.951621
14.0,14,17.962044
11.0,11,17.962044
25.0,25,17.980048
33.0,33,17.990836
24.0,24,18.023519
37.0,37,18.048862
27.0,27,18.066928
59.0,59,18.097697
17.0,17,18.108036
20.0,20,18.129782
18.0,18,18.139273
42.0,42,18.163606
30.0,30,18.179806
26.0,26,18.196794
30.0,30,18.21363
12.0,12,18.234679
11.0,11,18.241059
41.0,41,18.265498
15.0,15,18.273967
33.0,33,18.299551
49.0,49,18.330188
17.0,17,18.342771
25.0,25,18.359471
11.0,11,18.364225
33.0,33,18.392926
38.0,38,18.414154
30.0,30,18.424434
19.0,19,18.446841
9.0,9,18.460221
22.0,22,18.476124
13.0,13,18.480361
44.0,44,18.513666
11.0,11,18.524708
33.0,33,18.541372
39.0,39,18.579326
12.0,12,18.585685
14.0,14,18.593964
26.0,26,18.617275
16.0,16,18.629554
16.0,16,18.63167
11.0,11,18.641341
26.0,26,18.662451
29.0,29,18.680228
11.0,11,18.680228
46.0,46,18.718431
9.0,9,18.727652
31.0,31,18.741426
11.0,11,18.741426
18.0,18,18.764979
20.0,20,18.779193
28.0,28,18.797513
18.0,18,18.812649
15.0,15,18.818786
20.0,20,18.825016
14.0,14,18.845585
15.0,15,18.848785
23.0,23,18.863997
13.0,13,18.878122
11.0,11,18.880254
21.0,21,18.900868
46.0,46,18.930521
16.0,16,18.941693
40.0,40,18.965911
23.0,23,18.981174
13.0,13,18.991866
16.0,16,19.009394
41.0,41,19.044096
35.0,35,19.064501
29.0,29,19.075225
24.0,24,19.110428
14.0,14,19.120058
13.0,13,20.190986
11.0,11,20.198707
26.0,26,20.213904
12.0,12,20.225828
8.0,8,20.230162
11.0,11,20.23123
13.0,13,20.246307
17.0,17,20.249477
42.0,42,20.276021
36.0,36,20.310199
16.0,16,20.310199
16.0,16,20.331712
52.0,52,20.36582
20.0,20,20.382258
23.0,23,20.392888
15.0,15,20.413745
17.0,17,20.428583
23.0,23,20.445629
18.0,18,20.458949
13.0,13,20.465837
26.0,26,20.481016
36.0,36,20.51798
40.0,40,20.545305
11.0,11,20.562326
18.0,18,20.575563
14.0,14,20.587249
16.0,16,20.595557
25.0,25,20.620259
18.0,18,20.632067
31.0,31,20.666064
14.0,14,20.683124
19.0,19,20.713247
51.0,51,20.774771
47.0,47,20.829764
13.0,13,20.848669
28.0,28,20.872563
17.0,17,20.877019
33.0,33,20.914558
18.0,18,20.932246
19.0,19,20.943758
23.0,23,20.967238
14.0,14,20.981951
14.0,14,20.997174
19.0,19,21.014081
18.0,18,21.032675
13.0,13,21.045945
21.0,21,21.061773
22.0,22,21.081803
14.0,14,21.082897
38.0,38,21.116464
21.0,21,21.13212
35.0,35,21.163746
43.0,43,21.181898
19.0,19,21.194107
33.0,33,21.232409
11.0,11,21.244044
20.0,20,21.249203
29.0,29,21.279044
23.0,23,21.296355
21.0,21,21.310252
20.0,20,21.310252
14.0,14,21.332525
18.0,18,21.349393
16.0,16,21.366984
71.0,71,21.410322
16.0,16,21.426438
17.0,17,21.448358
23.0,23,21.467468
18.0,18,21.476971
12.0,12,21.492049
27.0,27,21.514551
18.0,18,21.527694
62.0,62,21.579748
46.0,46,21.610353
16.0,16,21.629211
32.0,32,21.644542
13.0,13,21.663596
37.0,37,21.683494
16.0,16,21.703631
44.0,44,21.732463
39.0,39,21.763834
14.0,14,21.76813
15.0,15,21.782473
30.0,30,21.812682
15.0,15,21.819769
49.0,49,21.844301
26.0,26,22.909457
19.0,19,22.931323
10.0,10,22.93345
47.0,47,22.969704
13.0,13,22.978353
25.0,25,22.998466
17.0,17,23.000664
19.0,19,23.020894
17.0,17,23.033632
43.0,43,23.067665
22.0,22,23.083626
15.0,15,23.095019
16.0,16,23.095019
26.0,26,23.121652
40.0,40,23.151105
21.0,21,23.16649
13.0,13,23.17
14.0,14,23.178403
26.0,26,23.200602
25.0,25,23.211637
13.0,13,23.231124
13.0,13,23.237351
27.0,27,23.250717
20.0,20,23.270333
19.0,19,23.282026
16.0,16,23.292002
17.0,17,23.300958
24.0,24,23.3168
14.0,14,23.331309
23.0,23,23.347284
16.0,16,23.35049
22.0,22,23.370501
43.0,43,23.399297
10.0,10,23.400349
15.0,15,23.417933
23.0,23,23.43151
14.0,14,23.43532
19.0,19,23.454829
17.0,17,23.467679
13.0,13,23.477034
36.0,36,23.495587
18.0,18,23.517138
18.0,18,23.528696
16.0,16,23.528696
26.0,26,23.554536
33.0,33,23.578115
11.0,11,23.584633
10.0,10,23.590117
17.0,17,23.599268
15.0,15,23.616791
31.0,31,23.635076
22.0,22,23.647563
11.0,11,23.651952
15.0,15,23.662812
26.0,26,23.678898
18.0,18,23.678898
13.0,13,23.696879
20.0,20,23.701278
42.0,42,23.734094
17.0,17,23.735225
10.0,10,23.751697
13.0,13,23.763752
32.0,32,23.778968
13.0,13,23.778968
24.0,24,23.801512
26.0,26,23.829377
22.0,22,23.849597
59.0,59,23.878568
12.0,12,23.88505
35.0,35,23.901186
25.0,25,23.917287
18.0,18,23.933871
33.0,33,23.951959
18.0,18,23.971811
20.0,20,23.984579
45.0,45,24.01241
12.0,12,24.01241
13.0,13,24.033385
16.0,16,24.044177
13.0,13,24.051322
50.0,50,24.084034
14.0,14,24.100719
12.0,12,24.101794
40.0,40,24.134576
13.0,13,24.147175
13.0,13,24.151398
11.0,11,24.162551
28.0,28,24.280126
24.0,24,24.326646
8.0,8,24.329973
27.0,27,24.351723
11.0,11,24.36621
12.0,12,24.372344
28.0,28,24.403012
31.0,31,24.447871
21.0,21,24.472721
