#{"t_start": 1747226787.5021718, "env_id": "None"}
r,l,t
30.0,30,10.325161
14.0,14,10.357772
37.0,37,10.390822
23.0,23,10.426987
70.0,70,10.537756
36.0,36,10.595787
18.0,18,10.62823
11.0,11,10.648346
15.0,15,10.665318
14.0,14,10.694527
15.0,15,10.728121
26.0,26,10.76183
20.0,20,10.783119
14.0,14,10.79806
17.0,17,10.825473
18.0,18,10.876703
23.0,23,10.90612
11.0,11,10.927699
13.0,13,10.956466
17.0,17,13.019355
11.0,11,13.039561
19.0,19,13.075704
33.0,33,13.113894
60.0,60,13.212006
47.0,47,13.281049
19.0,19,13.29866
13.0,13,13.322677
13.0,13,13.361582
37.0,37,13.468124
46.0,46,13.526407
12.0,12,13.540182
34.0,34,13.59167
15.0,15,13.613648
40.0,40,13.658305
12.0,12,13.676143
16.0,16,13.696862
41.0,41,13.758327
52.0,52,13.837556
26.0,26,13.879958
18.0,18,13.893778
25.0,25,13.907659
15.0,15,13.936066
27.0,27,13.969486
16.0,16,13.999072
31.0,31,14.07142
20.0,20,14.094195
15.0,15,14.123866
30.0,30,14.208866
12.0,12,14.239985
13.0,13,14.281132
23.0,23,14.340909
20.0,20,14.384547
12.0,12,14.40976
14.0,14,14.448779
32.0,32,14.543489
14.0,14,14.583663
19.0,19,14.640331
14.0,14,14.693872
12.0,12,14.743144
15.0,15,14.80286
41.0,41,14.985481
18.0,18,15.055948
32.0,32,15.178453
19.0,19,15.244844
16.0,16,15.295327
40.0,40,15.420818
35.0,35,15.504369
20.0,20,15.543092
57.0,57,15.666612
20.0,20,15.703547
55.0,55,15.790549
16.0,16,15.815872
21.0,21,15.838562
14.0,14,15.855934
13.0,13,15.879805
22.0,22,15.906046
35.0,35,15.963623
13.0,13,15.988218
10.0,10,16.002467
14.0,14,16.022034
45.0,45,16.100901
40.0,40,16.131117
17.0,17,16.169244
28.0,28,16.210214
26.0,26,16.255387
11.0,11,16.275293
31.0,31,16.318309
19.0,19,16.349988
12.0,12,16.371308
16.0,16,16.392069
18.0,18,16.427357
14.0,14,16.447604
23.0,23,16.487803
39.0,39,16.551672
12.0,12,16.565861
24.0,24,16.60165
31.0,31,16.639255
19.0,19,16.664909
32.0,32,16.704521
21.0,21,16.733927
15.0,15,16.751233
20.0,20,16.766118
21.0,21,16.79428
14.0,14,16.811585
40.0,40,16.857647
35.0,35,18.672017
23.0,23,18.686608
21.0,21,18.69989
26.0,26,18.717436
19.0,19,18.734481
32.0,32,18.76021
13.0,13,18.770073
15.0,15,18.782534
22.0,22,18.801247
24.0,24,18.820364
29.0,29,18.860487
52.0,52,18.964228
11.0,11,18.996646
18.0,18,19.0296
18.0,18,19.0566
23.0,23,19.095886
15.0,15,19.123708
34.0,34,19.180522
18.0,18,19.216434
29.0,29,19.269354
23.0,23,19.329399
15.0,15,19.402759
17.0,17,19.444863
18.0,18,19.480572
16.0,16,19.518011
23.0,23,19.552183
33.0,33,19.598485
17.0,17,19.614681
26.0,26,19.63966
31.0,31,19.668151
25.0,25,19.692097
38.0,38,19.737704
16.0,16,19.757934
21.0,21,19.784229
22.0,22,19.798532
13.0,13,19.832202
49.0,49,19.901598
21.0,21,19.918807
13.0,13,19.937717
10.0,10,19.952069
30.0,30,19.981991
82.0,82,20.052979
35.0,35,20.08447
44.0,44,20.124322
23.0,23,20.146727
12.0,12,20.159382
15.0,15,20.175913
17.0,17,20.193954
9.0,9,20.202998
21.0,21,20.223457
12.0,12,20.236997
19.0,19,20.269974
14.0,14,20.285944
32.0,32,20.353512
17.0,17,20.380344
29.0,29,20.423175
20.0,20,20.480578
13.0,13,20.491198
38.0,38,20.537711
30.0,30,20.585106
15.0,15,20.616923
17.0,17,20.653365
17.0,17,20.688985
26.0,26,20.736827
23.0,23,20.783775
54.0,54,20.896812
30.0,30,21.025089
17.0,17,21.073115
19.0,19,21.121622
18.0,18,21.156555
23.0,23,21.20644
40.0,40,21.265612
21.0,21,21.286013
11.0,11,21.294127
12.0,12,21.304398
14.0,14,21.32163
19.0,19,21.337253
60.0,60,21.402991
9.0,9,21.417933
34.0,34,21.550335
12.0,12,21.58475
27.0,27,21.685565
18.0,18,21.752271
11.0,11,21.788096
29.0,29,21.862566
14.0,14,21.902385
24.0,24,21.9496
37.0,37,24.279726
17.0,17,24.310528
24.0,24,24.354595
69.0,69,24.501202
15.0,15,24.527174
53.0,53,24.654284
12.0,12,24.689324
24.0,24,24.756307
31.0,31,24.85013
13.0,13,24.874446
12.0,12,24.903324
20.0,20,24.933951
13.0,13,24.954957
16.0,16,24.980523
25.0,25,25.023232
14.0,14,25.042193
13.0,13,25.062186
20.0,20,25.111929
17.0,17,25.144065
16.0,16,25.166992
16.0,16,25.205112
21.0,21,25.240249
13.0,13,25.271551
14.0,14,25.29077
39.0,39,25.373201
18.0,18,25.407726
20.0,20,25.440987
11.0,11,25.457837
11.0,11,25.482109
25.0,25,25.525156
14.0,14,25.550593
14.0,14,25.576734
20.0,20,25.617327
18.0,18,25.640852
14.0,14,25.658653
16.0,16,25.695556
16.0,16,25.726517
52.0,52,25.821288
16.0,16,25.867453
31.0,31,25.930094
16.0,16,25.9618
10.0,10,25.980481
13.0,13,26.004416
16.0,16,26.031822
15.0,15,26.056349
16.0,16,26.074174
10.0,10,26.087957
37.0,37,26.141742
20.0,20,26.175503
13.0,13,26.197095
13.0,13,26.215261
22.0,22,26.236055
14.0,14,26.256426
9.0,9,26.268909
11.0,11,26.279592
17.0,17,26.302525
15.0,15,26.338997
16.0,16,26.379111
10.0,10,26.406072
10.0,10,26.429642
43.0,43,26.497732
17.0,17,26.520186
14.0,14,26.559316
49.0,49,26.6597
25.0,25,26.714589
14.0,14,26.740398
54.0,54,26.820833
22.0,22,26.841213
13.0,13,26.861825
13.0,13,26.879517
13.0,13,26.909547
20.0,20,26.966582
45.0,45,27.04261
19.0,19,27.079476
17.0,17,27.116089
13.0,13,27.140977
16.0,16,27.181514
67.0,67,27.280966
23.0,23,27.298339
20.0,20,27.333517
12.0,12,27.353869
11.0,11,27.359787
12.0,12,27.375589
24.0,24,27.413658
14.0,14,27.436056
17.0,17,27.46154
13.0,13,27.474985
32.0,32,27.510933
17.0,17,27.540817
15.0,15,27.555409
17.0,17,27.598724
26.0,26,27.637809
21.0,21,27.688608
13.0,13,27.71251
61.0,61,27.832286
58.0,58,27.925858
10.0,10,29.881933
12.0,12,29.902651
11.0,11,29.923376
16.0,16,29.949573
28.0,28,29.990955
17.0,17,30.008606
16.0,16,30.032369
13.0,13,30.050045
12.0,12,30.072484
9.0,9,30.092564
28.0,28,30.141461
24.0,24,30.179482
26.0,26,30.229403
14.0,14,30.253921
17.0,17,30.283116
19.0,19,30.315983
18.0,18,30.347808
23.0,23,30.373655
17.0,17,30.402981
16.0,16,30.410839
15.0,15,30.437117
16.0,16,30.461131
9.0,9,30.475582
24.0,24,30.511431
31.0,31,30.559335
33.0,33,30.597761
14.0,14,30.61575
20.0,20,30.649842
30.0,30,30.693458
19.0,19,30.716428
27.0,27,30.7754
9.0,9,30.788931
39.0,39,30.849019
16.0,16,30.873319
27.0,27,30.918035
12.0,12,30.942013
39.0,39,31.008853
17.0,17,31.035545
17.0,17,31.064107
13.0,13,31.08611
14.0,14,31.110192
41.0,41,31.162257
9.0,9,31.177516
13.0,13,31.288189
13.0,13,31.315981
18.0,18,31.376494
12.0,12,31.410307
17.0,17,31.447951
55.0,55,31.557185
23.0,23,31.586953
32.0,32,31.634608
17.0,17,31.653257
11.0,11,31.680854
17.0,17,31.707675
13.0,13,31.738698
14.0,14,31.769351
13.0,13,31.808805
51.0,51,31.907902
13.0,13,31.945406
33.0,33,32.003296
26.0,26,32.040008
18.0,18,32.058888
34.0,34,32.092305
42.0,42,32.147786
25.0,25,32.164358
25.0,25,32.191809
36.0,36,32.213699
11.0,11,32.233502
38.0,38,32.263719
18.0,18,32.277774
11.0,11,32.277774
10.0,10,32.291691
18.0,18,32.310681
11.0,11,32.310681
15.0,15,32.324965
15.0,15,32.346506
26.0,26,32.363951
8.0,8,32.374641
15.0,15,32.381189
35.0,35,32.414485
17.0,17,32.430111
13.0,13,32.431174
16.0,16,32.460193
28.0,28,32.480696
19.0,19,32.505788
22.0,22,32.531177
21.0,21,32.553119
61.0,61,32.614555
22.0,22,32.641173
21.0,21,32.65667
15.0,15,32.66687
14.0,14,32.696374
16.0,16,32.746501
13.0,13,32.769926
12.0,12,32.801101
19.0,19,32.844351
20.0,20,32.875608
48.0,48,32.944699
19.0,19,32.980693
12.0,12,35.220214
28.0,28,35.233947
12.0,12,35.246682
10.0,10,35.252714
10.0,10,35.264382
52.0,52,35.298268
31.0,31,35.318208
21.0,21,35.33518
17.0,17,35.352852
20.0,20,35.372347
20.0,20,35.393323
14.0,14,35.407028
23.0,23,35.4284
26.0,26,35.446382
11.0,11,35.451981
13.0,13,35.465871
23.0,23,35.484341
20.0,20,35.500383
24.0,24,35.518827
29.0,29,35.544667
18.0,18,35.552975
20.0,20,35.582406
15.0,15,35.599458
31.0,31,35.632251
15.0,15,35.649743
12.0,12,35.665123
20.0,20,35.683097
12.0,12,35.695534
26.0,26,35.716559
14.0,14,35.728964
60.0,60,35.771421
17.0,17,35.785737
20.0,20,35.802614
27.0,27,35.82076
44.0,44,35.860024
20.0,20,35.884749
35.0,35,35.919819
28.0,28,35.947989
16.0,16,35.960034
37.0,37,35.986809
15.0,15,35.998832
12.0,12,36.0066
13.0,13,36.017921
29.0,29,36.03795
18.0,18,36.056832
32.0,32,36.092835
19.0,19,36.107353
22.0,22,36.132713
15.0,15,36.170327
14.0,14,36.191107
38.0,38,36.248406
19.0,19,36.269761
55.0,55,36.338235
39.0,39,36.379653
15.0,15,36.386692
14.0,14,36.402446
19.0,19,36.419299
27.0,27,36.44388
22.0,22,36.457176
32.0,32,36.482412
37.0,37,36.506266
23.0,23,36.522465
16.0,16,36.537615
57.0,57,36.582254
11.0,11,36.589425
18.0,18,36.604573
13.0,13,36.617773
20.0,20,36.634869
40.0,40,36.669939
14.0,14,36.685063
25.0,25,36.703509
44.0,44,36.736385
18.0,18,36.751932
25.0,25,36.77214
9.0,9,36.780365
20.0,20,36.793443
15.0,15,36.805648
42.0,42,36.842018
16.0,16,36.855475
17.0,17,36.869219
41.0,41,36.901808
24.0,24,36.91945
13.0,13,36.935608
19.0,19,36.957248
30.0,30,36.987295
58.0,58,37.034201
24.0,24,38.550716
28.0,28,38.566405
17.0,17,38.579751
11.0,11,38.599698
22.0,22,38.614285
12.0,12,38.619132
41.0,41,38.645961
12.0,12,38.653536
29.0,29,38.669276
50.0,50,38.718482
9.0,9,38.724481
20.0,20,38.740225
17.0,17,38.755251
37.0,37,38.789235
14.0,14,38.805066
14.0,14,38.819342
22.0,22,38.840927
11.0,11,38.852738
15.0,15,38.869036
37.0,37,38.904181
26.0,26,38.937598
10.0,10,38.953043
8.0,8,38.956232
17.0,17,38.978651
16.0,16,38.996152
16.0,16,39.00773
26.0,26,39.053498
36.0,36,39.09347
26.0,26,39.134422
39.0,39,39.190383
26.0,26,39.238286
31.0,31,39.272275
14.0,14,39.281762
11.0,11,39.302718
13.0,13,39.3212
21.0,21,39.354796
22.0,22,39.39212
18.0,18,39.415489
20.0,20,39.449227
85.0,85,39.535285
47.0,47,39.575103
14.0,14,39.584702
11.0,11,39.590717
10.0,10,39.598213
11.0,11,39.604482
11.0,11,39.610583
14.0,14,39.623936
13.0,13,39.635512
19.0,19,39.651533
11.0,11,39.673311
27.0,27,39.719283
18.0,18,39.770135
12.0,12,39.803951
17.0,17,39.844091
11.0,11,39.876699
12.0,12,39.966444
32.0,32,40.056746
12.0,12,40.081885
14.0,14,40.103651
42.0,42,40.170397
26.0,26,40.203468
19.0,19,40.222695
40.0,40,40.288457
29.0,29,40.31589
28.0,28,40.354372
14.0,14,40.381804
17.0,17,40.400867
18.0,18,40.419617
26.0,26,40.439136
30.0,30,40.465376
41.0,41,40.499495
9.0,9,40.507551
36.0,36,40.542177
14.0,14,40.554778
22.0,22,40.574752
11.0,11,40.585858
16.0,16,40.600766
12.0,12,40.609535
16.0,16,40.622013
36.0,36,40.661725
36.0,36,40.69295
11.0,11,40.70333
86.0,86,40.765813
11.0,11,40.772911
17.0,17,40.788161
13.0,13,40.794191
9.0,9,40.804178
12.0,12,40.815863
32.0,32,40.837897
20.0,20,40.858578
26.0,26,40.888158
10.0,10,40.897485
15.0,15,40.914624
15.0,15,40.927289
15.0,15,42.486302
34.0,34,42.517497
11.0,11,42.534469
17.0,17,42.5551
20.0,20,42.57835
24.0,24,42.59783
40.0,40,42.644333
15.0,15,42.658453
11.0,11,42.672133
24.0,24,42.69507
16.0,16,42.711067
19.0,19,42.759715
36.0,36,42.843998
17.0,17,42.885423
116.0,116,43.217681
35.0,35,43.276879
19.0,19,43.302493
24.0,24,43.362236
17.0,17,43.39872
8.0,8,43.418844
17.0,17,43.441638
14.0,14,43.463121
15.0,15,43.492813
11.0,11,43.506345
23.0,23,43.529623
14.0,14,43.547373
19.0,19,43.563113
18.0,18,43.592054
38.0,38,43.648306
49.0,49,43.741565
13.0,13,43.770745
22.0,22,43.819396
11.0,11,43.84212
10.0,10,43.872653
17.0,17,43.904605
25.0,25,43.944873
15.0,15,43.975066
10.0,10,43.991836
27.0,27,44.036605
23.0,23,44.066941
17.0,17,44.103123
22.0,22,44.135488
23.0,23,44.16297
21.0,21,44.19557
13.0,13,44.213744
12.0,12,44.230979
17.0,17,44.260054
11.0,11,44.276547
18.0,18,44.296494
37.0,37,44.336438
10.0,10,44.356812
27.0,27,44.385769
13.0,13,44.408362
27.0,27,44.44234
11.0,11,44.453228
26.0,26,44.495215
15.0,15,44.518553
24.0,24,44.55539
25.0,25,44.587029
28.0,28,44.616032
14.0,14,44.638967
54.0,54,44.712934
16.0,16,44.725662
30.0,30,44.742361
23.0,23,44.757214
9.0,9,44.776962
23.0,23,44.810522
14.0,14,44.831455
17.0,17,44.85299
22.0,22,44.884952
18.0,18,44.950045
13.0,13,44.98815
44.0,44,45.083602
34.0,34,45.153966
25.0,25,45.206064
21.0,21,45.270276
44.0,44,45.348554
19.0,19,45.395608
9.0,9,45.414209
28.0,28,45.456585
31.0,31,45.528342
31.0,31,45.57526
18.0,18,45.595921
12.0,12,45.618721
16.0,16,45.64341
37.0,37,45.694804
20.0,20,45.715933
54.0,54,45.779831
21.0,21,45.804726
37.0,37,47.172208
34.0,34,47.215562
19.0,19,47.242548
29.0,29,47.27952
18.0,18,47.299688
28.0,28,47.339433
31.0,31,47.374346
11.0,11,47.384568
14.0,14,47.404024
14.0,14,47.42064
30.0,30,47.452147
15.0,15,47.465487
8.0,8,47.477894
24.0,24,47.5063
20.0,20,47.532345
20.0,20,47.568138
12.0,12,47.579504
15.0,15,47.609426
44.0,44,47.66344
43.0,43,47.727081
11.0,11,47.754694
24.0,24,47.815582
24.0,24,47.869922
31.0,31,47.946299
12.0,12,47.982173
17.0,17,48.015749
27.0,27,48.056648
21.0,21,48.089412
15.0,15,48.107327
20.0,20,48.128491
11.0,11,48.146622
20.0,20,48.181105
29.0,29,48.207227
34.0,34,48.243947
17.0,17,48.27035
13.0,13,48.284747
18.0,18,48.308231
21.0,21,48.333423
12.0,12,48.350248
24.0,24,48.380138
19.0,19,48.395963
17.0,17,48.419608
44.0,44,48.465767
8.0,8,48.473819
8.0,8,48.482388
16.0,16,48.504531
29.0,29,48.578131
15.0,15,48.599876
9.0,9,48.615056
11.0,11,48.636114
14.0,14,48.664697
15.0,15,48.699032
21.0,21,48.757557
11.0,11,48.792413
9.0,9,48.809273
26.0,26,48.869716
27.0,27,48.91839
15.0,15,48.94885
18.0,18,48.987127
11.0,11,49.011019
30.0,30,49.061646
26.0,26,49.113007
33.0,33,49.157305
13.0,13,49.181072
27.0,27,49.218563
10.0,10,49.231513
12.0,12,49.245185
24.0,24,49.27251
10.0,10,49.284931
45.0,45,49.340109
15.0,15,49.348837
12.0,12,49.361825
20.0,20,49.404763
14.0,14,49.417497
19.0,19,49.441479
34.0,34,49.483017
16.0,16,49.496401
40.0,40,49.536018
10.0,10,49.545725
42.0,42,49.577562
16.0,16,49.589956
27.0,27,49.610691
23.0,23,49.628819
37.0,37,49.680019
32.0,32,49.716791
11.0,11,49.731214
19.0,19,49.763028
11.0,11,49.781061
24.0,24,49.826406
32.0,32,49.881846
18.0,18,49.908528
17.0,17,49.943516
13.0,13,49.965427
10.0,10,49.98349
37.0,37,50.047718
11.0,11,50.065001
21.0,21,50.101707
20.0,20,50.150515
14.0,14,50.192137
19.0,19,50.248209
