#{"t_start": 1747228273.0673196, "env_id": "None"}
r,l,t
13.0,13,14.18635
14.0,14,14.198983
41.0,41,14.227456
9.0,9,14.233157
13.0,13,14.24567
13.0,13,14.254287
18.0,18,14.266768
12.0,12,14.27445
17.0,17,14.289958
55.0,55,14.331539
23.0,23,14.353882
32.0,32,14.380513
17.0,17,14.39589
11.0,11,14.404095
17.0,17,14.419227
13.0,13,14.427903
14.0,14,14.442045
13.0,13,14.453256
51.0,51,14.487309
13.0,13,14.497652
33.0,33,14.520364
26.0,26,14.536086
18.0,18,14.551903
34.0,34,14.578015
42.0,42,14.610348
25.0,25,14.620421
25.0,25,14.637162
36.0,36,14.666742
11.0,11,14.670525
38.0,38,14.697631
18.0,18,14.708606
11.0,11,14.716043
10.0,10,14.722941
18.0,18,14.734037
11.0,11,14.744083
15.0,15,14.754164
15.0,15,14.765595
26.0,26,14.782107
8.0,8,14.788784
15.0,15,14.799577
35.0,35,14.822241
17.0,17,14.833078
13.0,13,14.842628
16.0,16,14.85407
28.0,28,14.871306
19.0,19,14.884055
22.0,22,14.898458
21.0,21,14.915385
61.0,61,14.952096
22.0,22,14.967841
21.0,21,14.971079
15.0,15,14.989491
14.0,14,15.000475
16.0,16,15.01001
13.0,13,15.023238
12.0,12,15.030928
19.0,19,15.042554
20.0,20,15.056975
48.0,48,15.087735
19.0,19,15.099965
12.0,12,15.934599
28.0,28,15.950179
12.0,12,15.950179
10.0,10,15.964761
10.0,10,15.971121
52.0,52,16.001221
31.0,31,16.023395
21.0,21,16.040169
17.0,17,16.051359
20.0,20,16.065037
20.0,20,16.078442
14.0,14,16.088687
23.0,23,16.107646
26.0,26,16.126504
11.0,11,16.136756
13.0,13,16.144838
23.0,23,16.160598
20.0,20,16.173613
24.0,24,16.19439
29.0,29,16.215175
18.0,18,16.223004
20.0,20,16.241031
15.0,15,16.250518
31.0,31,16.271923
15.0,15,16.281873
12.0,12,16.291189
20.0,20,16.307123
12.0,12,16.315247
26.0,26,16.33254
14.0,14,16.342971
60.0,60,16.385854
17.0,17,16.397623
20.0,20,16.405177
27.0,27,16.426447
44.0,44,16.455835
20.0,20,16.471843
35.0,35,16.50161
28.0,28,16.525789
16.0,16,16.538988
37.0,37,16.568419
15.0,15,16.583139
12.0,12,16.587704
13.0,13,16.601292
29.0,29,16.619757
18.0,18,16.634265
32.0,32,16.655425
19.0,19,16.666163
22.0,22,16.684873
15.0,15,16.695519
14.0,14,16.704812
38.0,38,16.731086
19.0,19,16.745488
55.0,55,16.784972
39.0,39,16.806155
15.0,15,16.8163
14.0,14,16.8163
19.0,19,16.845113
27.0,27,16.864805
22.0,22,16.877559
32.0,32,16.902588
37.0,37,16.924758
23.0,23,16.941611
16.0,16,16.9518
57.0,57,16.989112
11.0,11,16.995197
18.0,18,17.012196
13.0,13,17.020954
20.0,20,17.036248
40.0,40,17.055345
14.0,14,17.069767
25.0,25,17.086585
44.0,44,17.119045
18.0,18,17.122438
25.0,25,17.13808
9.0,9,17.151704
20.0,20,17.165976
15.0,15,17.172619
42.0,42,17.208738
16.0,16,17.22265
17.0,17,17.234754
41.0,41,17.26072
24.0,24,17.283774
13.0,13,17.292296
19.0,19,17.306585
30.0,30,17.33268
58.0,58,17.372052
24.0,24,18.505101
28.0,28,18.52786
17.0,17,18.539887
11.0,11,18.540902
22.0,22,18.556186
12.0,12,18.57129
41.0,41,18.594668
12.0,12,18.604257
29.0,29,18.621274
50.0,50,18.659074
9.0,9,18.663955
20.0,20,18.67739
17.0,17,18.693293
37.0,37,18.719345
14.0,14,18.727428
14.0,14,18.735942
22.0,22,18.750733
11.0,11,18.758675
15.0,15,18.768791
37.0,37,18.794873
26.0,26,18.807545
10.0,10,18.820004
8.0,8,18.824325
17.0,17,18.835747
16.0,16,18.840469
16.0,16,18.855949
26.0,26,18.872622
36.0,36,18.895805
26.0,26,18.916536
39.0,39,18.941208
26.0,26,18.960609
31.0,31,18.979445
14.0,14,18.995786
11.0,11,19.003916
13.0,13,19.012554
21.0,21,19.025204
22.0,22,19.043166
18.0,18,19.054371
20.0,20,19.068619
85.0,85,19.124079
47.0,47,19.154698
14.0,14,19.163027
11.0,11,19.17196
10.0,10,19.17296
11.0,11,19.186624
11.0,11,19.196012
14.0,14,19.205562
13.0,13,19.207262
19.0,19,19.225101
11.0,11,19.225101
27.0,27,19.252012
18.0,18,19.262189
12.0,12,19.271357
17.0,17,19.284524
11.0,11,19.293023
12.0,12,19.302184
32.0,32,19.327704
12.0,12,19.341027
14.0,14,19.351032
42.0,42,19.381158
26.0,26,19.404644
19.0,19,19.421006
40.0,40,19.450154
29.0,29,19.47122
28.0,28,19.489733
14.0,14,19.496417
17.0,17,19.511025
18.0,18,19.528848
26.0,26,19.546242
30.0,30,19.568014
41.0,41,19.591114
9.0,9,19.601313
36.0,36,19.628773
14.0,14,19.638243
22.0,22,19.653795
11.0,11,19.656913
16.0,16,19.670478
12.0,12,19.679693
16.0,16,19.691905
36.0,36,19.715148
36.0,36,19.750482
11.0,11,19.752424
86.0,86,19.808049
11.0,11,19.822232
17.0,17,19.828336
13.0,13,19.840039
9.0,9,19.841156
12.0,12,19.856871
32.0,32,19.876147
20.0,20,19.888838
26.0,26,19.907744
10.0,10,19.913473
15.0,15,19.92688
15.0,15,19.937346
