#{"t_start": 1747226465.5566893, "env_id": "None"}
r,l,t
56.0,56,4.172857
21.0,21,4.194664
68.0,68,5.560005
68.0,68,5.612672
12.0,12,5.620105
46.0,46,5.658023
35.0,35,5.680822
32.0,32,5.708527
64.0,64,5.74578
28.0,28,5.777575
42.0,42,5.797842
41.0,41,5.830979
19.0,19,5.846719
100.0,100,5.908105
46.0,46,5.940942
13.0,13,5.940942
36.0,36,5.980629
24.0,24,5.997426
51.0,51,6.030587
28.0,28,6.047675
31.0,31,6.068742
86.0,86,6.124451
16.0,16,6.146815
22.0,22,6.157778
52.0,52,6.193989
13.0,13,6.197227
10.0,10,6.212058
13.0,13,6.214175
78.0,78,6.274515
24.0,24,6.29464
49.0,49,6.324612
25.0,25,6.346401
13.0,13,6.356776
23.0,23,6.369554
44.0,44,6.392142
24.0,24,6.414417
65.0,65,6.469505
53.0,53,6.497709
40.0,40,6.53099
30.0,30,6.54799
40.0,40,6.580674
34.0,34,6.597695
32.0,32,6.625774
110.0,110,6.695631
24.0,24,6.710422
12.0,12,6.713616
22.0,22,6.732285
26.0,26,6.747689
23.0,23,6.76985
17.0,17,6.782309
66.0,66,6.825937
37.0,37,6.848392
30.0,30,6.870205
20.0,20,6.881319
13.0,13,6.898425
36.0,36,6.926157
15.0,15,6.931867
13.0,13,6.946486
16.0,16,6.958527
23.0,23,6.976206
15.0,15,7.955016
17.0,17,7.955016
68.0,68,8.009326
35.0,35,8.031558
22.0,22,8.042753
62.0,62,8.176759
17.0,17,8.209659
67.0,67,8.260712
90.0,90,8.333641
26.0,26,8.358541
22.0,22,8.375261
57.0,57,8.411746
28.0,28,8.433946
39.0,39,8.465582
39.0,39,8.494896
70.0,70,8.533586
27.0,27,8.566034
30.0,30,8.594342
11.0,11,8.612042
16.0,16,8.621922
13.0,13,8.632771
31.0,31,8.647251
77.0,77,8.694722
18.0,18,8.727636
18.0,18,8.750316
22.0,22,8.766805
56.0,56,8.811013
36.0,36,8.870393
27.0,27,8.910064
99.0,99,8.982841
70.0,70,9.045704
37.0,37,9.081483
65.0,65,9.139342
18.0,18,9.160662
82.0,82,9.226965
17.0,17,9.259134
67.0,67,9.293954
85.0,85,9.427685
44.0,44,9.49405
26.0,26,9.528071
41.0,41,9.583451
27.0,27,9.609626
25.0,25,9.633715
26.0,26,9.647505
16.0,16,9.660809
79.0,79,9.711947
86.0,86,9.786317
37.0,37,9.814943
31.0,31,9.834605
12.0,12,9.845251
31.0,31,10.800769
20.0,20,10.822964
39.0,39,10.850386
55.0,55,10.883124
16.0,16,10.899786
75.0,75,10.946537
36.0,36,10.968339
79.0,79,11.029677
80.0,80,11.079163
24.0,24,11.10852
17.0,17,11.121357
42.0,42,11.15416
50.0,50,11.184143
21.0,21,11.195291
87.0,87,11.27185
21.0,21,11.296243
121.0,121,11.395613
58.0,58,11.446414
15.0,15,11.468807
17.0,17,11.48554
25.0,25,11.496732
23.0,23,11.519912
25.0,25,11.529775
43.0,43,11.569036
60.0,60,11.614496
44.0,44,11.644472
44.0,44,11.668326
45.0,45,11.696542
51.0,51,11.733958
75.0,75,11.794692
29.0,29,11.817021
22.0,22,11.829197
18.0,18,11.829197
31.0,31,11.862434
22.0,22,11.884499
54.0,54,11.913213
26.0,26,11.929257
27.0,27,11.965435
65.0,65,12.012618
39.0,39,12.03435
47.0,47,12.080326
68.0,68,12.113334
35.0,35,12.149245
70.0,70,12.213557
66.0,66,12.284587
26.0,26,12.305492
