#{"t_start": 1747227289.5955174, "env_id": "None"}
r,l,t
14.0,14,5.298555
28.0,28,5.326904
14.0,14,5.405572
53.0,53,5.499548
31.0,31,5.555037
25.0,25,5.589872
19.0,19,5.630868
10.0,10,5.654212
14.0,14,5.664596
18.0,18,5.684834
12.0,12,5.696029
10.0,10,5.710805
28.0,28,5.736194
19.0,19,5.750248
87.0,87,5.837059
10.0,10,5.854095
26.0,26,5.872535
29.0,29,5.891461
12.0,12,5.910097
26.0,26,5.924961
47.0,47,5.951738
31.0,31,5.97571
21.0,21,5.995155
32.0,32,6.01472
43.0,43,6.04176
12.0,12,6.047669
16.0,16,6.058726
83.0,83,6.110825
30.0,30,7.274255
42.0,42,7.341086
41.0,41,7.414853
30.0,30,7.47761
51.0,51,7.559537
30.0,30,7.605509
52.0,52,7.784111
47.0,47,7.861793
18.0,18,7.891189
20.0,20,7.916851
49.0,49,7.967155
14.0,14,7.987872
33.0,33,8.012073
22.0,22,8.032878
33.0,33,8.063524
30.0,30,8.082887
24.0,24,8.103814
101.0,101,8.172472
62.0,62,8.227066
34.0,34,8.260147
120.0,120,8.3625
12.0,12,8.381141
49.0,49,8.411164
32.0,32,8.44523
17.0,17,8.467853
36.0,36,8.501332
17.0,17,8.528108
13.0,13,8.534779
15.0,15,8.550457
14.0,14,8.559493
21.0,21,8.572436
15.0,15,8.583067
24.0,24,8.601251
41.0,41,8.627464
58.0,58,8.664493
35.0,35,8.684935
20.0,20,8.696528
19.0,19,8.705365
53.0,53,8.748197
40.0,40,8.782044
28.0,28,8.805273
43.0,43,8.836644
36.0,36,8.86176
39.0,39,8.884747
19.0,19,8.896395
27.0,27,8.910446
32.0,32,8.929999
26.0,26,8.943254
39.0,39,8.96182
92.0,92,9.005173
67.0,67,9.044269
71.0,71,9.095662
15.0,15,9.115234
14.0,14,9.122457
58.0,58,9.175058
61.0,61,10.460912
38.0,38,10.494354
19.0,19,10.507497
57.0,57,10.54734
11.0,11,10.561285
19.0,19,10.573694
53.0,53,10.60359
50.0,50,10.681424
60.0,60,10.733817
63.0,63,10.780197
27.0,27,10.805527
19.0,19,10.821827
80.0,80,10.864917
31.0,31,10.889323
33.0,33,10.907413
39.0,39,10.956361
16.0,16,10.966125
29.0,29,10.984513
74.0,74,11.021517
21.0,21,11.031945
18.0,18,11.05225
39.0,39,11.074849
82.0,82,11.128835
30.0,30,11.156678
34.0,34,11.186414
24.0,24,11.209067
75.0,75,11.263619
23.0,23,11.286448
80.0,80,11.33816
34.0,34,11.368693
23.0,23,11.388182
33.0,33,11.418297
30.0,30,11.436157
38.0,38,11.470807
54.0,54,11.508124
116.0,116,11.585772
65.0,65,11.637075
14.0,14,11.65469
12.0,12,11.663882
13.0,13,11.675063
15.0,15,11.683877
37.0,37,11.717629
22.0,22,11.736993
73.0,73,11.799069
31.0,31,11.823369
32.0,32,11.845494
84.0,84,11.888861
30.0,30,11.903373
16.0,16,11.912251
36.0,36,11.931189
15.0,15,11.939273
47.0,47,11.963677
56.0,56,14.006896
92.0,92,14.12117
26.0,26,14.148581
18.0,18,14.177992
27.0,27,14.200503
14.0,14,14.21726
171.0,171,14.391364
18.0,18,14.428135
29.0,29,14.448352
72.0,72,14.528973
50.0,50,14.596976
26.0,26,14.617521
64.0,64,14.668756
18.0,18,14.682544
71.0,71,14.748849
40.0,40,14.799332
59.0,59,14.847837
183.0,183,15.053192
55.0,55,15.130502
71.0,71,15.22076
30.0,30,15.273058
135.0,135,15.441616
43.0,43,15.503269
46.0,46,15.563949
31.0,31,15.618561
26.0,26,15.655196
112.0,112,15.793365
109.0,109,15.923732
44.0,44,15.956563
72.0,72,16.052249
32.0,32,16.087364
69.0,69,16.165886
24.0,24,16.210873
96.0,96,16.366203
33.0,33,16.458722
25.0,25,18.928645
325.0,325,19.374988
134.0,134,19.617715
269.0,269,20.081513
124.0,124,20.236995
51.0,51,20.284701
192.0,192,20.467079
154.0,154,20.585375
119.0,119,20.671053
16.0,16,20.691313
95.0,95,20.768017
120.0,120,20.864127
177.0,177,20.984568
69.0,69,21.036911
94.0,94,21.111496
23.0,23,21.136459
57.0,57,21.189618
34.0,34,22.252729
83.0,83,22.315281
35.0,35,22.354373
131.0,131,22.458085
269.0,269,22.661906
33.0,33,22.699809
164.0,164,22.81777
214.0,214,22.96925
33.0,33,22.997088
85.0,85,23.05429
89.0,89,23.131528
74.0,74,23.201035
50.0,50,23.261948
179.0,179,23.493168
80.0,80,23.601837
84.0,84,23.702763
31.0,31,23.756988
60.0,60,23.834446
134.0,134,23.988902
23.0,23,24.019914
70.0,70,24.073799
232.0,232,25.393031
311.0,311,25.604666
124.0,124,25.700143
62.0,62,25.755517
104.0,104,25.821535
182.0,182,25.960006
276.0,276,26.181592
310.0,310,26.425603
133.0,133,26.525753
74.0,74,26.584612
128.0,128,26.676908
175.0,175,27.009758
108.0,108,28.535941
77.0,77,28.648776
137.0,137,28.834506
137.0,137,29.005996
124.0,124,29.121543
112.0,112,29.225047
128.0,128,29.326473
351.0,351,29.542717
153.0,153,29.655086
14.0,14,29.674359
254.0,254,29.876361
176.0,176,30.1574
11.0,11,30.181051
207.0,207,30.363329
172.0,172,31.733854
196.0,196,31.862496
209.0,209,32.007433
184.0,184,32.143921
223.0,223,32.309444
114.0,114,32.397924
289.0,289,32.599022
208.0,208,32.753814
170.0,170,32.874671
157.0,157,32.979587
164.0,164,33.123161
